"ExpsampleID","BiosampleID","ExperimentID","ReagentID","TreatmentID","filename","CompFiles","ExpsampleName","ExpsampleDescription","AdditionalResults","StudyID","protocolIDs","SubjectID","PlannedVisitID","Type","Subtype","BiosampleName","BiosampleDescription","StudyTimeCollected","StudyTimeCollectedUnit","StudyTimeToEvent","StudyTimeToEventSpecify","ExperimentName","ExperimentDescription","MeasurementTechnique"
"ILT_10-Reference Group-DR_CD3_PMA APC (Cells)","ND006","ILT_10","APC CD3","ICS_PMA","DTR_2023_ILT_10-Reference Group-DR_CD3_PMA APC (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD38 APC-Fire 810 (Cells)","ND006","ILT_10","APC-Fire 810 CD38","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD38 APC-Fire 810 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD4 BUV805 (Cells)","ND006","ILT_10","BUV805 CD4","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD4 BUV805 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD45RA BV510 (Cells)","ND006","ILT_10","BV510 CD45RA","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD45RA BV510 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD56 BV605 (Cells)","ND006","ILT_10","BV605 CD56","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD56 BV605 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD62L BUV395 (Cells)","ND006","ILT_10","BUV395 CD62L","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD62L BUV395 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD69 BUV563 (Cells)","ND006","ILT_10","BUV563 CD69","ICS_PMA","DTR_2023_ILT_10-Reference Group-DR_CD69 BUV563 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD7 BV711 (Cells)","ND006","ILT_10","BV711 CD7","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD7 BV711 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CD8 BUV496 (Cells)","ND006","ILT_10","BUV496 CD8","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CD8 BUV496 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_CXCR3 BUV737 (Cells)","ND006","ILT_10","BUV737 CD183","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_CXCR3 BUV737 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_Dump_CD14 Pacific Blue (Cells)","ND006","ILT_10","Pacific Blue CD14","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_Dump_CD14 Pacific Blue (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_Dump_CD19 Pacific Blue (Cells)","ND006","ILT_10","Pacific Blue CD19","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_Dump_CD19 Pacific Blue (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_IFNg BV750 (Cells)","ND006","ILT_10","BV750 IFNg","ICS_PMA","DTR_2023_ILT_10-Reference Group-DR_IFNg BV750 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_NKG2D PE (Cells)","ND006","ILT_10","PE CD314","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_NKG2D PE (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_PD1 PE-Vio770 (Cells)","ND006","ILT_10","PE-Vio 770 CD279","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_PD1 PE-Vio770 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_TNFa PE-Dazzle594 (Cells)","ND006","ILT_10","PE-Dazzle 594 TNFa","ICS_PMA","DTR_2023_ILT_10-Reference Group-DR_TNFa PE-Dazzle594 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_VD2 BUV661 (Cells)","ND006","ILT_10","BUV661 Vd2","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_VD2 BUV661 (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_Viability Zombie NIR (Cells)","ND006","ILT_10","Zombie NIR Viability","ICS_Media","DTR_2023_ILT_10-Reference Group-DR_Viability Zombie NIR (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
"ILT_10-Reference Group-DR_Viability_PMA Zombie NIR (Cells)","ND006","ILT_10","Zombie NIR Viability","ICS_PMA","DTR_2023_ILT_10-Reference Group-DR_Viability_PMA Zombie NIR (Cells).fcs","","","","","study_1716","protocol_1716_1","ND006","plannedvisit_1716_1","PBMC","","","","0","Days","Not Specified","","ILT_10","","Spectral Flow Cytometry"
